year,state,county_name,poverty,median_income
2012,NE,Buffalo County,0,0
2012,NE,Burt County,0,0
2012,NE,Butler County,0,0
2012,NE,Cass County,0,0
2012,NE,Cedar County,0,0
2012,NE,Chase County,0,0
2012,NE,Cherry County,0,0
2012,NE,Cheyenne County,0,0
2012,NE,Clay County,0,0
2012,NE,Colfax County,0,0
2012,NE,Cuming County,0,0
2012,NE,Custer County,0,0
2012,NE,Dakota County,0,0
2012,NE,Dawes County,0,0
2012,NE,Dawson County,0,0
2012,NE,Deuel County,0,0
2012,NE,Dixon County,0,0
2012,NE,Dodge County,0,0
2012,NE,Douglas County,0,0
2012,NE,Dundy County,0,0
2012,NE,Fillmore County,0,0
2012,NE,Franklin County,0,0
2012,NE,Frontier County,0,0
2012,NE,Furnas County,0,0
2012,NE,Gage County,0,0
2012,NE,Garden County,0,0
2012,NE,Garfield County,0,0
2012,NE,Gosper County,0,0
2012,NE,Grant County,0,0
2012,NE,Greeley County,0,0
2012,NE,Hall County,0,0
2012,NE,Hamilton County,0,0
2012,NE,Harlan County,0,0
2012,NE,Hayes County,0,0
2012,NE,Hitchcock County,0,0
2012,NE,Holt County,0,0
2012,NE,Hooker County,0,0
2012,NE,Howard County,0,0
2012,NE,Jefferson County,0,0
2012,NE,Johnson County,0,0
2012,NE,Kearney County,0,0
2012,NE,Keith County,0,0
2012,NE,Keya Paha County,0,0
2012,NE,Kimball County,0,0
2012,NE,Knox County,0,0
2012,NE,Lancaster County,0,0
2012,NE,Lincoln County,0,0
2012,NE,Logan County,0,0
2012,NE,Loup County,0,0
2012,NE,McPherson County,0,0
2012,NE,Madison County,0,0
2012,NE,Merrick County,0,0
2012,NE,Morrill County,0,0
2012,NE,Nance County,0,0
2012,NE,Nemaha County,0,0
2012,NE,Nuckolls County,0,0
2012,NE,Otoe County,0,0
2012,NE,Pawnee County,0,0
2012,NE,Perkins County,0,0
2012,NE,Phelps County,0,0
2012,NE,Pierce County,0,0
2012,NE,Platte County,0,0
2012,NE,Polk County,0,0
2012,NE,Red Willow County,0,0
2012,NE,Richardson County,0,0
2012,NE,Rock County,0,0
2012,NE,Saline County,0,0
2012,NE,Sarpy County,0,0
2012,NE,Saunders County,0,0
2012,NE,Scotts Bluff County,0,0
2012,NE,Seward County,0,0
2012,NE,Sheridan County,0,0
2012,NE,Sherman County,0,0
2012,NE,Sioux County,0,0
2012,NE,Stanton County,0,0
2012,NE,Thayer County,0,0
2012,NE,Thomas County,0,0
2012,NE,Thurston County,0,0
2012,NE,Valley County,0,0
2012,NE,Washington County,0,0
2012,NE,Wayne County,0,0
2012,NE,Webster County,0,0
2012,NE,Wheeler County,0,0
2012,NE,York County,0,0
2012,NV,Nevada,0,0
2012,NV,Churchill County,0,0
2012,NV,Clark County,0,0
2012,NV,Douglas County,0,0
2012,NV,Elko County,0,0
2012,NV,Esmeralda County,0,0
2012,NV,Eureka County,0,0
2012,NV,Humboldt County,0,0
2012,NV,Lander County,0,0
2012,NV,Lincoln County,0,0
2012,NV,Lyon County,0,0
2012,NV,Mineral County,0,0
2012,NV,Nye County,0,0
2012,NV,Pershing County,0,0
2012,NV,Storey County,0,0
2012,NV,Washoe County,0,0
2012,NV,White Pine County,0,0
2012,NV,Carson City,0,0
2012,NH,New Hampshire,0,0
2012,NH,Belknap County,0,0
2012,NH,Carroll County,0,0
2012,NH,Cheshire County,0,0
2012,NH,Coos County,0,0
2012,NH,Grafton County,0,0
2012,NH,Hillsborough County,0,0
2012,NH,Merrimack County,0,0
2012,NH,Rockingham County,0,0
2012,NH,Strafford County,0,0
2012,NH,Sullivan County,0,0
2012,NJ,New Jersey,0,0
2012,NJ,Atlantic County,0,0
2012,NJ,Bergen County,0,0
2012,NJ,Burlington County,0,0
2012,NJ,Camden County,0,0
2012,NJ,Cape May County,0,0
2012,NJ,Cumberland County,0,0
2012,NJ,Essex County,0,0
2012,NJ,Gloucester County,0,0
2012,NJ,Hudson County,0,0
2012,NJ,Hunterdon County,0,0
2012,NJ,Mercer County,0,0
2012,NJ,Middlesex County,0,0
2012,NJ,Monmouth County,0,0
2012,NJ,Morris County,0,0
2012,NJ,Ocean County,0,0
2012,NJ,Passaic County,0,0
2012,NJ,Salem County,0,0
2012,NJ,Somerset County,0,0
2012,NJ,Sussex County,0,0
2012,NJ,Union County,0,0
2012,NJ,Warren County,0,0
2012,NM,New Mexico,0,0
2012,NM,Bernalillo County,0,0
2012,NM,Catron County,0,0
2012,NM,Chaves County,0,0
2012,NM,Cibola County,0,0
2012,NM,Colfax County,0,0
2012,NM,Curry County,0,0
2012,NM,DeBaca County,0,0
2012,NM,Dona Ana County,0,0
2012,NM,Eddy County,0,0
2012,NM,Grant County,0,0
2012,NM,Guadalupe County,0,0
2012,NM,Harding County,0,0
2012,NM,Hidalgo County,0,0
2012,NM,Lea County,0,0
2012,NM,Lincoln County,0,0
2012,NM,Los Alamos County,0,0
2012,NM,Luna County,0,0
2012,NM,McKinley County,0,0
2012,NM,Mora County,0,0
2012,NM,Otero County,0,0
2012,NM,Quay County,0,0
2012,NM,Rio Arriba County,0,0
2012,NM,Roosevelt County,0,0
2012,NM,Sandoval County,0,0
2012,NM,San Juan County,0,0
2012,NM,San Miguel County,0,0
2012,NM,Santa Fe County,0,0
2012,NM,Sierra County,0,0
2012,NM,Socorro County,0,0
2012,NM,Taos County,0,0
2012,NM,Torrance County,0,0
2012,NM,Union County,0,0
2012,NM,Valencia County,0,0
2012,NY,New York,0,0
2012,NY,Albany County,0,0
2012,NY,Allegany County,0,0
2012,NY,Bronx County,0,0
2012,NY,Broome County,0,0
2012,NY,Cattaraugus County,0,0
2012,NY,Cayuga County,0,0
2012,NY,Chautauqua County,0,0
2012,NY,Chemung County,0,0
2012,NY,Chenango County,0,0
2012,NY,Clinton County,0,0
2012,NY,Columbia County,0,0
2012,NY,Cortland County,0,0
2012,NY,Delaware County,0,0
2012,NY,Dutchess County,0,0
2012,NY,Erie County,0,0
2012,NY,Essex County,0,0
2012,NY,Franklin County,0,0
2012,NY,Fulton County,0,0
2012,NY,Genesee County,0,0
2012,NY,Greene County,0,0
2012,NY,Hamilton County,0,0
2012,NY,Herkimer County,0,0
2012,NY,Jefferson County,0,0
2012,NY,Kings County,0,0
2012,NY,Lewis County,0,0
2012,NY,Livingston County,0,0
2012,NY,Madison County,0,0
2012,NY,Monroe County,0,0
2012,NY,Montgomery County,0,0
2012,NY,Nassau County,0,0
2012,NY,New York County,0,0
2012,NY,Niagara County,0,0
2012,NY,Oneida County,0,0
2012,NY,Onondaga County,0,0
2012,NY,Ontario County,0,0
2012,NY,Orange County,0,0
2012,NY,Orleans County,0,0
2012,NY,Oswego County,0,0
2012,NY,Otsego County,0,0
2012,NY,Putnam County,0,0
2012,NY,Queens County,0,0
2012,NY,Rensselaer County,0,0
2012,NY,Richmond County,0,0
2012,NY,Rockland County,0,0
2012,NY,St. Lawrence County,0,0
2012,NY,Saratoga County,0,0
2012,NY,Schenectady County,0,0
2012,NY,Schoharie County,0,0
2012,NY,Schuyler County,0,0
2012,NY,Seneca County,0,0
2012,NY,Steuben County,0,0
2012,NY,Suffolk County,0,0
2012,NY,Sullivan County,0,0
2012,NY,Tioga County,0,0
2012,NY,Tompkins County,0,0
2012,NY,Ulster County,0,0
2012,NY,Warren County,0,0
2012,NY,Washington County,0,0
2012,NY,Wayne County,0,0
2012,NY,Westchester County,0,0
2012,NY,Wyoming County,0,0
2012,NY,Yates County,0,0
2012,NC,North Carolina,0,0
2012,NC,Alamance County,0,0
2012,NC,Alexander County,0,0
2012,NC,Alleghany County,0,0
2012,NC,Anson County,0,0
2012,NC,Ashe County,0,0
2012,NC,Avery County,0,0
2012,NC,Beaufort County,0,0
2012,NC,Bertie County,0,0
2012,NC,Bladen County,0,0
2012,NC,Brunswick County,0,0
2012,NC,Buncombe County,0,0
2012,NC,Burke County,0,0
2012,NC,Cabarrus County,0,0
2012,NC,Caldwell County,0,0
2012,NC,Camden County,0,0
2012,NC,Carteret County,0,0
2012,NC,Caswell County,0,0
2012,NC,Catawba County,0,0
2012,NC,Chatham County,0,0
2012,NC,Cherokee County,0,0
2012,NC,Chowan County,0,0
2012,NC,Clay County,0,0
2012,NC,Cleveland County,0,0
2012,NC,Columbus County,0,0
2012,NC,Craven County,0,0
2012,NC,Cumberland County,0,0
2012,NC,Currituck County,0,0
2012,NC,Dare County,0,0
2012,NC,Davidson County,0,0
2012,NC,Davie County,0,0
2012,NC,Duplin County,0,0
2012,NC,Durham County,0,0
2012,NC,Edgecombe County,0,0
2012,NC,Forsyth County,0,0
2012,NC,Franklin County,0,0
2012,NC,Gaston County,0,0
2012,NC,Gates County,0,0
2012,NC,Graham County,0,0
2012,NC,Granville County,0,0
2012,NC,Greene County,0,0
2012,NC,Guilford County,0,0
2012,NC,Halifax County,0,0
2012,NC,Harnett County,0,0
2012,NC,Haywood County,0,0
2012,NC,Henderson County,0,0
2012,NC,Hertford County,0,0
2012,NC,Hoke County,0,0
2012,NC,Hyde County,0,0
2012,NC,Iredell County,0,0
2012,NC,Jackson County,0,0
2012,NC,Johnston County,0,0
2012,NC,Jones County,0,0
2012,NC,Lee County,0,0
2012,NC,Lenoir County,0,0
2012,NC,Lincoln County,0,0
2012,NC,McDowell County,0,0
2012,NC,Macon County,0,0
2012,NC,Madison County,0,0
2012,NC,Martin County,0,0
2012,NC,Mecklenburg County,0,0
2012,NC,Mitchell County,0,0
2012,NC,Montgomery County,0,0
2012,NC,Moore County,0,0
2012,NC,Nash County,0,0
2012,NC,New Hanover County,0,0
2012,NC,Northampton County,0,0
2012,NC,Onslow County,0,0
2012,NC,Orange County,0,0
2012,NC,Pamlico County,0,0
2012,NC,Pasquotank County,0,0
2012,NC,Pender County,0,0
2012,NC,Perquimans County,0,0
2012,NC,Person County,0,0
2012,NC,Pitt County,0,0
2012,NC,Polk County,0,0
2012,NC,Randolph County,0,0
2012,NC,Richmond County,0,0
2012,NC,Robeson County,0,0
2012,NC,Rockingham County,0,0
2012,NC,Rowan County,0,0
2012,NC,Rutherford County,0,0
2012,NC,Sampson County,0,0
2012,NC,Scotland County,0,0
2012,NC,Stanly County,0,0
2012,NC,Stokes County,0,0
2012,NC,Surry County,0,0
2012,NC,Swain County,0,0
2012,NC,Transylvania County,0,0
2012,NC,Tyrrell County,0,0
2012,NC,Union County,0,0
2012,NC,Vance County,0,0
2012,NC,Wake County,0,0
2012,NC,Warren County,0,0
2012,NC,Washington County,0,0
2012,NC,Watauga County,0,0
2012,NC,Wayne County,0,0
2012,NC,Wilkes County,0,0
2012,NC,Wilson County,0,0
2012,NC,Yadkin County,0,0
2012,NC,Yancey County,0,0
2012,ND,North Dakota,0,0
2012,ND,Adams County,0,0
2012,ND,Barnes County,0,0
2012,ND,Benson County,0,0
2012,ND,Billings County,0,0
2012,ND,Bottineau County,0,0
2012,ND,Bowman County,0,0
2012,ND,Burke County,0,0
2012,ND,Burleigh County,0,0
2012,ND,Cass County,0,0
2012,ND,Cavalier County,0,0
2012,ND,Dickey County,0,0
2012,ND,Divide County,0,0
2012,ND,Dunn County,0,0
2012,ND,Eddy County,0,0
2012,ND,Emmons County,0,0
2012,ND,Foster County,0,0
2012,ND,Golden Valley County,0,0
2012,ND,Grand Forks County,0,0
2012,ND,Grant County,0,0
2012,ND,Griggs County,0,0
2012,ND,Hettinger County,0,0
2012,ND,Kidder County,0,0
2012,ND,LaMoure County,0,0
2012,ND,Logan County,0,0
2012,ND,McHenry County,0,0
2012,ND,McIntosh County,0,0
2012,ND,McKenzie County,0,0
2012,ND,McLean County,0,0
2012,ND,Mercer County,0,0
2012,ND,Morton County,0,0
2012,ND,Mountrail County,0,0
2012,ND,Nelson County,0,0
2012,ND,Oliver County,0,0
2012,ND,Pembina County,0,0
2012,ND,Pierce County,0,0
2012,ND,Ramsey County,0,0
2012,ND,Ransom County,0,0
2012,ND,Renville County,0,0
2012,ND,Richland County,0,0
2012,ND,Rolette County,0,0
2012,ND,Sargent County,0,0
2012,ND,Sheridan County,0,0
2012,ND,Sioux County,0,0
2012,ND,Slope County,0,0
2012,ND,Stark County,0,0
2012,ND,Steele County,0,0
2012,ND,Stutsman County,0,0
2012,ND,Towner County,0,0
2012,ND,Traill County,0,0
2012,ND,Walsh County,0,0
2012,ND,Ward County,0,0
2012,ND,Wells County,0,0
2012,ND,Williams County,0,0
2012,OH,Ohio,0,0
2012,OH,Adams County,0,0
2012,OH,Allen County,0,0
2012,OH,Ashland County,0,0
2012,OH,Ashtabula County,0,0
2012,OH,Athens County,0,0
2012,OH,Auglaize County,0,0
2012,OH,Belmont County,0,0
2012,OH,Brown County,0,0
2012,OH,Butler County,0,0
2012,OH,Carroll County,0,0
2012,OH,Champaign County,0,0
2012,OH,Clark County,0,0
2012,OH,Clermont County,0,0
2012,OH,Clinton County,0,0
2012,OH,Columbiana County,0,0
2012,OH,Coshocton County,0,0
2012,OH,Crawford County,0,0
2012,OH,Cuyahoga County,0,0
2012,OH,Darke County,0,0
2012,OH,Defiance County,0,0
2012,OH,Delaware County,0,0
2012,OH,Erie County,0,0
2012,OH,Fairfield County,0,0
2012,OH,Fayette County,0,0
2012,OH,Franklin County,0,0
2012,OH,Fulton County,0,0
2012,OH,Gallia County,0,0
2012,OH,Geauga County,0,0
2012,OH,Greene County,0,0
2012,OH,Guernsey County,0,0
2012,OH,Hamilton County,0,0
2012,OH,Hancock County,0,0
2012,OH,Hardin County,0,0
2012,OH,Harrison County,0,0
2012,OH,Henry County,0,0
2012,OH,Highland County,0,0
2012,OH,Hocking County,0,0
2012,OH,Holmes County,0,0
2012,OH,Huron County,0,0
2012,OH,Jackson County,0,0
2012,OH,Jefferson County,0,0
2012,OH,Knox County,0,0
2012,OH,Lake County,0,0
2012,OH,Lawrence County,0,0
2012,OH,Licking County,0,0
2012,OH,Logan County,0,0
2012,OH,Lorain County,0,0
2012,OH,Lucas County,0,0
2012,OH,Madison County,0,0
2012,OH,Mahoning County,0,0
2012,OH,Marion County,0,0
2012,OH,Medina County,0,0
2012,OH,Meigs County,0,0
2012,OH,Mercer County,0,0
2012,OH,Miami County,0,0
2012,OH,Monroe County,0,0
2012,OH,Montgomery County,0,0
2012,OH,Morgan County,0,0
2012,OH,Morrow County,0,0
2012,OH,Muskingum County,0,0
2012,OH,Noble County,0,0
2012,OH,Ottawa County,0,0
2012,OH,Paulding County,0,0
2012,OH,Perry County,0,0
2012,OH,Pickaway County,0,0
2012,OH,Pike County,0,0
2012,OH,Portage County,0,0
2012,OH,Preble County,0,0
2012,OH,Putnam County,0,0
2012,OH,Richland County,0,0
2012,OH,Ross County,0,0
2012,OH,Sandusky County,0,0
2012,OH,Scioto County,0,0
2012,OH,Seneca County,0,0
2012,OH,Shelby County,0,0
2012,OH,Stark County,0,0
2012,OH,Summit County,0,0
2012,OH,Trumbull County,0,0
2012,OH,Tuscarawas County,0,0
2012,OH,Union County,0,0
2012,OH,Van Wert County,0,0
2012,OH,Vinton County,0,0
2012,OH,Warren County,0,0
2012,OH,Washington County,0,0
2012,OH,Wayne County,0,0
2012,OH,Williams County,0,0
2012,OH,Wood County,0,0
2012,OH,Wyandot County,0,0
2012,OK,Oklahoma,0,0
2012,OK,Adair County,0,0
2012,OK,Alfalfa County,0,0
2012,OK,Atoka County,0,0
2012,OK,Beaver County,0,0
2012,OK,Beckham County,0,0
2012,OK,Blaine County,0,0
2012,OK,Bryan County,0,0
2012,OK,Caddo County,0,0
2012,OK,Canadian County,0,0
2012,OK,Carter County,0,0
2012,OK,Cherokee County,0,0
2012,OK,Choctaw County,0,0
2012,OK,Cimarron County,0,0
2012,OK,Cleveland County,0,0
2012,OK,Coal County,0,0
2012,OK,Comanche County,0,0
2012,OK,Cotton County,0,0
2012,OK,Craig County,0,0
2012,OK,Creek County,0,0
2012,OK,Custer County,0,0
2012,OK,Delaware County,0,0
2012,OK,Dewey County,0,0
2012,OK,Ellis County,0,0
2012,OK,Garfield County,0,0
2012,OK,Garvin County,0,0
2012,OK,Grady County,0,0
2012,OK,Grant County,0,0
2012,OK,Greer County,0,0
2012,OK,Harmon County,0,0
2012,OK,Harper County,0,0
2012,OK,Haskell County,0,0
2012,OK,Hughes County,0,0
2012,OK,Jackson County,0,0
2012,OK,Jefferson County,0,0
2012,OK,Johnston County,0,0
2012,OK,Kay County,0,0
2012,OK,Kingfisher County,0,0
2012,OK,Kiowa County,0,0
2012,OK,Latimer County,0,0
2012,OK,Le Flore County,0,0
2012,OK,Lincoln County,0,0
2012,OK,Logan County,0,0
2012,OK,Love County,0,0
2012,OK,McClain County,0,0
2012,OK,McCurtain County,0,0
2012,OK,McIntosh County,0,0
2012,OK,Major County,0,0
2012,OK,Marshall County,0,0
2012,OK,Mayes County,0,0
2012,OK,Murray County,0,0
2012,OK,Muskogee County,0,0
2012,OK,Noble County,0,0
2012,OK,Nowata County,0,0
2012,OK,Okfuskee County,0,0
2012,OK,Oklahoma County,0,0
2012,OK,Okmulgee County,0,0
2012,OK,Osage County,0,0
2012,OK,Ottawa County,0,0
2012,OK,Pawnee County,0,0
2012,OK,Payne County,0,0
2012,OK,Pittsburg County,0,0
2012,OK,Pontotoc County,0,0
2012,OK,Pottawatomie County,0,0
2012,OK,Pushmataha County,0,0
2012,OK,Roger Mills County,0,0
2012,OK,Rogers County,0,0
2012,OK,Seminole County,0,0
2012,OK,Sequoyah County,0,0
2012,OK,Stephens County,0,0
2012,OK,Texas County,0,0
2012,OK,Tillman County,0,0
2012,OK,Tulsa County,0,0
2012,OK,Wagoner County,0,0
2012,OK,Washington County,0,0
2012,OK,Washita County,0,0
2012,OK,Woods County,0,0
2012,OK,Woodward County,0,0
2012,OR,Oregon,0,0
2012,OR,Baker County,0,0
2012,OR,Benton County,0,0
2012,OR,Clackamas County,0,0
2012,OR,Clatsop County,0,0
2012,OR,Columbia County,0,0
2012,OR,Coos County,0,0
2012,OR,Crook County,0,0
2012,OR,Curry County,0,0
2012,OR,Deschutes County,0,0
2012,OR,Douglas County,0,0
2012,OR,Gilliam County,0,0
2012,OR,Grant County,0,0
2012,OR,Harney County,0,0
2012,OR,Hood River County,0,0
2012,OR,Jackson County,0,0
2012,OR,Jefferson County,0,0
2012,OR,Josephine County,0,0
2012,OR,Klamath County,0,0
2012,OR,Lake County,0,0
2012,OR,Lane County,0,0
2012,OR,Lincoln County,0,0
2012,OR,Linn County,0,0
2012,OR,Malheur County,0,0
2012,OR,Marion County,0,0
2012,OR,Morrow County,0,0
2012,OR,Multnomah County,0,0
2012,OR,Polk County,0,0
2012,OR,Sherman County,0,0
2012,OR,Tillamook County,0,0
2012,OR,Umatilla County,0,0
2012,OR,Union County,0,0
2012,OR,Wallowa County,0,0
2012,OR,Wasco County,0,0
2012,OR,Washington County,0,0
2012,OR,Wheeler County,0,0
2012,OR,Yamhill County,0,0
2012,PA,Pennsylvania,0,0
2012,PA,Adams County,0,0
2012,PA,Allegheny County,0,0
2012,PA,Armstrong County,0,0
2012,PA,Beaver County,0,0
2012,PA,Bedford County,0,0
2012,PA,Berks County,0,0
2012,PA,Blair County,0,0
2012,PA,Bradford County,0,0
2012,PA,Bucks County,0,0
2012,PA,Butler County,0,0
2012,PA,Cambria County,0,0
2012,PA,Cameron County,0,0
2012,PA,Carbon County,0,0
2012,PA,Centre County,0,0
2012,PA,Chester County,0,0
2012,PA,Clarion County,0,0
2012,PA,Clearfield County,0,0
2012,PA,Clinton County,0,0
2012,PA,Columbia County,0,0
2012,PA,Crawford County,0,0
2012,PA,Cumberland County,0,0
2012,PA,Dauphin County,0,0
2012,PA,Delaware County,0,0
2012,PA,Elk County,0,0
2012,PA,Erie County,0,0
2012,PA,Fayette County,0,0
2012,PA,Forest County,0,0
2012,PA,Franklin County,0,0
2012,PA,Fulton County,0,0
2012,PA,Greene County,0,0
2012,PA,Huntingdon County,0,0
2012,PA,Indiana County,0,0
2012,PA,Jefferson County,0,0
2012,PA,Juniata County,0,0
2012,PA,Lackawanna County,0,0
2012,PA,Lancaster County,0,0
2012,PA,Lawrence County,0,0
2012,PA,Lebanon County,0,0
2012,PA,Lehigh County,0,0
2012,PA,Luzerne County,0,0
2012,PA,Lycoming County,0,0
2012,PA,Mc Kean County,0,0
2012,PA,Mercer County,0,0
2012,PA,Mifflin County,0,0
2012,PA,Monroe County,0,0
2012,PA,Montgomery County,0,0
2012,PA,Montour County,0,0
2012,PA,Northampton County,0,0
2012,PA,Northumberland County,0,0
2012,PA,Perry County,0,0
2012,PA,Philadelphia County,0,0
2012,PA,Pike County,0,0
2012,PA,Potter County,0,0
2012,PA,Schuylkill County,0,0
2012,PA,Snyder County,0,0
2012,PA,Somerset County,0,0
2012,PA,Sullivan County,0,0
2012,PA,Susquehanna County,0,0
2012,PA,Tioga County,0,0
2012,PA,Union County,0,0
2012,PA,Venango County,0,0
2012,PA,Warren County,0,0
2012,PA,Washington County,0,0
2012,PA,Wayne County,0,0
2012,PA,Westmoreland County,0,0
2012,PA,Wyoming County,0,0
2012,PA,York County,0,0
2012,RI,Rhode Island,0,0
2012,RI,Bristol County,0,0
2012,RI,Kent County,0,0
2012,RI,Newport County,0,0
2012,RI,Providence County,0,0
2012,RI,Washington County,0,0
2012,SC,South Carolina,0,0
2012,SC,Abbeville County,0,0
2012,SC,Aiken County,0,0
2012,SC,Allendale County,0,0
2012,SC,Anderson County,0,0
2012,SC,Bamberg County,0,0
2012,SC,Barnwell County,0,0
2012,SC,Beaufort County,0,0
2012,SC,Berkeley County,0,0
2012,SC,Calhoun County,0,0
2012,SC,Charleston County,0,0
2012,SC,Cherokee County,0,0
2012,SC,Chester County,0,0
2012,SC,Chesterfield County,0,0
2012,SC,Clarendon County,0,0
2012,SC,Colleton County,0,0
2012,SC,Darlington County,0,0
2012,SC,Dillon County,0,0
2012,SC,Dorchester County,0,0
2012,SC,Edgefield County,0,0
2012,SC,Fairfield County,0,0
2012,SC,Florence County,0,0
2012,SC,Georgetown County,0,0
2012,SC,Greenville County,0,0
2012,SC,Greenwood County,0,0
2012,SC,Hampton County,0,0
2012,SC,Horry County,0,0
2012,SC,Jasper County,0,0
2012,SC,Kershaw County,0,0
2012,SC,Lancaster County,0,0
2012,SC,Laurens County,0,0
2012,SC,Lee County,0,0
2012,SC,Lexington County,0,0
2012,SC,McCormick County,0,0
2012,SC,Marion County,0,0
2012,SC,Marlboro County,0,0
2012,SC,Newberry County,0,0
2012,SC,Oconee County,0,0
2012,SC,Orangeburg County,0,0
2012,SC,Pickens County,0,0
2012,SC,Richland County,0,0
2012,SC,Saluda County,0,0
2012,SC,Spartanburg County,0,0
2012,SC,Sumter County,0,0
2012,SC,Union County,0,0
2012,SC,Williamsburg County,0,0
2012,SC,York County,0,0
2012,SD,South Dakota,0,0
2012,SD,Aurora County,0,0
2012,SD,Beadle County,0,0
2012,SD,Bennett County,0,0
2012,SD,Bon Homme County,0,0
2012,SD,Brookings County,0,0
2012,SD,Brown County,0,0
2012,SD,Brule County,0,0
2012,SD,Buffalo County,0,0
2012,SD,Butte County,0,0
2012,SD,Campbell County,0,0
2012,SD,Charles Mix County,0,0
2012,SD,Clark County,0,0
2012,SD,Clay County,0,0
2012,SD,Codington County,0,0
2012,SD,Corson County,0,0
2012,SD,Custer County,0,0
2012,SD,Davison County,0,0
2012,SD,Day County,0,0
2012,SD,Deuel County,0,0
2012,SD,Dewey County,0,0
2012,SD,Douglas County,0,0
2012,SD,Edmunds County,0,0
2012,SD,Fall River County,0,0
2012,SD,Faulk County,0,0
2012,SD,Grant County,0,0
2012,SD,Gregory County,0,0
2012,SD,Haakon County,0,0
2012,SD,Hamlin County,0,0
2012,SD,Hand County,0,0
2012,SD,Hanson County,0,0
2012,SD,Harding County,0,0
2012,SD,Hughes County,0,0
2012,SD,Hutchinson County,0,0
2012,SD,Hyde County,0,0
2012,SD,Jackson County,0,0
2012,SD,Jerauld County,0,0
2012,SD,Jones County,0,0
2012,SD,Kingsbury County,0,0
2012,SD,Lake County,0,0
2012,SD,Lawrence County,0,0
2012,SD,Lincoln County,0,0
2012,SD,Lyman County,0,0
